Plate,Well,G/N,R/N,Nuclei,Eccent,CPD_ID,Concentration
EMT-Serie2-1-C1,G08,0.985205862,0.013612404,-0.007658202,1.159557538,EC_11192169,8.71E-07
EMT-Serie2-1-C1,G09,1.063319365,0.067317689,0.087464732,0.889906342,EC_11192169,2.61E-07
EMT-Serie2-1-C1,G10,1.120620712,0.019047927,0.064490125,1.152252746,EC_11192169,7.84E-08
EMT-Serie2-1-C1,G11,0.998437956,0.007029367,0.041112455,1.117920221,EC_11192169,2.35E-08
EMT-Serie2-1-C1,G12,1.258571055,0.065944987,0.039500202,1.01847069,EC_11192169,7.06E-09
EMT-Serie2-1-C1,G13,1.168546024,0.021398241,-0.049576784,1.120294279,EC_11192169,2.12E-09
EMT-Serie2-1-C1,G14,1.155668596,0.038126868,0.019750101,1.020270799,EC_11192169,6.35E-10
EMT-Serie2-1-C2,G05,0.722151103,0.020405858,-0.764801298,1.023433991,EC_11192169,3.23E-05
EMT-Serie2-1-C2,G06,0.732466958,-0.016654627,-0.158150852,1.244828406,EC_11192169,9.68E-06
EMT-Serie2-1-C2,G07,1.534891842,0.150187283,-0.119626926,1.372803889,EC_11192169,2.90E-06
EMT-Serie2-1-C2,G08,1.367747253,0.073603608,-0.009326845,1.150590473,EC_11192169,8.71E-07
EMT-Serie2-1-C2,G09,1.291261998,0.094968888,0.033657745,1.184512959,EC_11192169,2.61E-07
EMT-Serie2-1-C2,G10,1.003154141,-0.046172211,-0.03406326,1.199254973,EC_11192169,7.84E-08
EMT-Serie2-1-C2,G11,1.225284619,-0.115600657,-0.073803731,1.718660009,EC_11192169,2.35E-08
EMT-Serie2-1-C2,G12,1.349512264,-0.046407883,-0.00892133,1.324535679,EC_11192169,7.06E-09
EMT-Serie2-1-C2,G13,1.456472141,-0.059397739,-0.076642336,1.399117593,EC_11192169,2.12E-09
EMT-Serie2-1-C2,G14,1.173104386,0.02038494,0.03811841,1.143272305,EC_11192169,6.35E-10
EMT-Serie2-1-C3,G05,0.624278485,0.16660049,-0.7360833,0.347004442,EC_11192169,3.23E-05
EMT-Serie2-1-C3,G06,0.896711532,-0.085707775,-0.231477773,1.509496938,EC_11192169,9.68E-06
EMT-Serie2-1-C3,G07,1.311793814,0.181386804,-0.102923508,1.132693,EC_11192169,2.90E-06
EMT-Serie2-1-C3,G08,1.289582783,0.092730435,0.042050461,0.938552047,EC_11192169,8.71E-07
EMT-Serie2-1-C3,G09,0.944625324,0.17425649,0.08329996,0.827350222,EC_11192169,2.61E-07
EMT-Serie2-1-C3,G10,1.340245651,0.029478956,0.044853825,1.05861448,EC_11192169,7.84E-08
EMT-Serie2-1-C3,G11,1.000118575,-0.047631897,0.024028835,1.025141073,EC_11192169,2.35E-08
EMT-Serie2-1-C3,G12,1.110565249,0.041737504,0.04845815,1.19584584,EC_11192169,7.06E-09
EMT-Serie2-1-C3,G13,1.082125893,0.071964443,0.066880256,0.88411574,EC_11192169,2.12E-09
EMT-Serie2-1-C3,G14,1.150731079,0.203492176,0.1113336,1.034409893,EC_11192169,6.35E-10
EMT-Serie2-2-C1,G05,1.01372982,0.001129459,-0.10427487,0.252397475,EC_11192350,3.23E-05
EMT-Serie2-2-C1,G06,1.178823348,0.12233625,0.035956852,0.844348515,EC_11192350,9.68E-06
EMT-Serie2-2-C1,G07,1.105029763,0.139863942,0.0970835,1.150815551,EC_11192350,2.90E-06
EMT-Serie2-2-C1,G08,0.987341599,0.050303806,0.086296444,0.958744297,EC_11192350,8.71E-07
EMT-Serie2-2-C1,G09,0.953503804,0.244155014,0.153815421,1.070353269,EC_11192350,2.61E-07
EMT-Serie2-2-C1,G10,0.999488069,0.020283746,0.084298841,0.947569739,EC_11192350,7.84E-08
EMT-Serie2-2-C1,G11,1.183937062,0.005843533,0.093088294,1.276167318,EC_11192350,2.35E-08
EMT-Serie2-2-C1,G12,1.32701756,0.08600314,0.025169796,1.20748067,EC_11192350,7.06E-09
EMT-Serie2-2-C1,G13,1.107099867,-0.014335553,0.006392329,1.28395399,EC_11192350,2.12E-09
EMT-Serie2-2-C1,G14,1.150577629,0.110101172,0.088294047,1.144777465,EC_11192350,6.35E-10
EMT-Serie2-2-C2,G05,0.958499083,-0.104793615,-0.152173913,0.551592627,EC_11192350,3.23E-05
EMT-Serie2-2-C2,G06,1.21410001,0.151904005,0.013945857,0.791416531,EC_11192350,9.68E-06
EMT-Serie2-2-C2,G07,0.947927561,-0.041921079,0.038556194,0.927819761,EC_11192350,2.90E-06
EMT-Serie2-2-C2,G08,1.224238119,-0.011423749,0.039376538,0.981354615,EC_11192350,8.71E-07
EMT-Serie2-2-C2,G09,1.109612798,0.013293242,0.023789992,1.046990136,EC_11192350,2.61E-07
EMT-Serie2-2-C2,G10,1.29202651,0.029551405,-0.035684988,1.359370954,EC_11192350,7.84E-08
EMT-Serie2-2-C2,G11,0.872444509,-0.059611403,-0.00369155,0.848435624,EC_11192350,2.35E-08
EMT-Serie2-2-C2,G12,1.085391891,-0.027633009,0.063576702,1.037526191,EC_11192350,7.06E-09
EMT-Serie2-2-C2,G13,1.282827464,-0.044490584,-0.046759639,1.391247028,EC_11192350,2.12E-09
EMT-Serie2-2-C2,G14,1.103400538,-0.017860786,0.038556194,1.077853897,EC_11192350,6.35E-10
EMT-Serie2-2-C3,G05,0.954942214,-0.060365025,-0.096800324,0.313331148,EC_11192350,3.23E-05
EMT-Serie2-2-C3,G06,1.048230731,0.013526415,0.033211827,0.941819629,EC_11192350,9.68E-06
EMT-Serie2-2-C3,G07,0.982999972,0.016628919,0.028756582,0.781887994,EC_11192350,2.90E-06
EMT-Serie2-2-C3,G08,1.162167997,0.011685262,0.048602673,1.300547855,EC_11192350,8.71E-07
EMT-Serie2-2-C3,G09,1.008331031,0.082089521,0.077359255,1.341028282,EC_11192350,2.61E-07
EMT-Serie2-2-C3,G10,0.945259319,0.109908918,0.115836371,1.224292939,EC_11192350,7.84E-08
EMT-Serie2-2-C3,G11,0.978731098,-0.097122588,-0.010125557,1.278516576,EC_11192350,2.35E-08
EMT-Serie2-2-C3,G12,0.952445202,0.026845161,0.021871203,1.107300056,EC_11192350,7.06E-09
EMT-Serie2-2-C3,G13,1.083106874,-0.018100727,-0.015795869,1.391459075,EC_11192350,2.12E-09
EMT-Serie2-2-C3,G14,1.114416326,-0.009866408,0.05872823,1.405834426,EC_11192350,6.35E-10
EMT-Serie2-4-C1,B15,0.97613502,0.24177018,0.046327212,0.742181769,EC_11192980,3.23E-05
EMT-Serie2-4-C1,B16,0.992472503,-0.022941643,-0.10475793,1.049803016,EC_11192980,9.68E-06
EMT-Serie2-4-C1,B17,0.946605715,-0.014584145,-0.100166945,0.931884255,EC_11192980,2.90E-06
EMT-Serie2-4-C1,B18,1.125755154,0.03494626,-0.12312187,1.217470452,EC_11192980,8.71E-07
EMT-Serie2-4-C1,B19,0.732155771,0.258449109,0.214941569,0.425512838,EC_11192980,2.61E-07
EMT-Serie2-4-C1,B20,0.820900435,0.037121835,-0.054257095,0.828637413,EC_11192980,7.84E-08
EMT-Serie2-4-C1,B21,0.854412581,0.008226214,0.057595993,0.454123081,EC_11192980,2.35E-08
EMT-Serie2-4-C1,B22,0.75749205,-0.042283777,-0.03130217,0.19994566,EC_11192980,7.06E-09
EMT-Serie2-4-C1,B23,0.697111764,0.021371997,0.021702838,0.017497623,EC_11192980,2.12E-09
EMT-Serie2-4-C1,B24,0.670941867,0.106930679,-0.042570952,-0.250455101,EC_11192980,6.35E-10
EMT-Serie2-4-C2,B15,1.016694542,0.035077165,-0.106800349,1.055886481,EC_11192980,3.23E-05
EMT-Serie2-4-C2,B16,1.058649981,0.003258144,-0.236268527,0.988679245,EC_11192980,9.68E-06
EMT-Serie2-4-C2,B17,0.863767104,0.0735182,-0.033565824,0.650740683,EC_11192980,2.90E-06
EMT-Serie2-4-C2,B18,0.864514367,0.025557369,-0.0836966,0.235240917,EC_11192980,8.71E-07
EMT-Serie2-4-C2,B19,0.763966691,0.122528844,-0.044463819,0.528489007,EC_11192980,2.61E-07
EMT-Serie2-4-C2,B20,1.034506582,-0.053471978,-0.1673932,0.69259317,EC_11192980,7.84E-08
EMT-Serie2-4-C2,B21,1.01638205,0.02394021,-0.159110724,0.886792453,EC_11192980,2.35E-08
EMT-Serie2-4-C2,B22,1.016045781,0.000804112,-0.177855275,0.547388118,EC_11192980,7.06E-09
EMT-Serie2-4-C2,B23,0.970618965,-0.004570038,-0.132955536,0.268329955,EC_11192980,2.12E-09
EMT-Serie2-4-C2,B24,0.784655695,-0.04016392,-0.168700959,-0.089879931,EC_11192980,6.35E-10
EMT-Serie2-4-C3,B15,0.937261928,0.156676603,0.060833333,0.652747311,EC_11192980,3.23E-05
EMT-Serie2-4-C3,B16,0.986788283,0.006705309,-0.12375,1.036260803,EC_11192980,9.68E-06
EMT-Serie2-4-C3,B17,0.736731831,0.267423654,0.1025,0.482041388,EC_11192980,2.90E-06
EMT-Serie2-4-C3,B18,0.971018624,0.014480567,-0.08125,0.773898565,EC_11192980,8.71E-07
EMT-Serie2-4-C3,B19,0.801776123,0.009841218,-0.08875,0.704812749,EC_11192980,2.61E-07
EMT-Serie2-4-C3,B20,0.935788613,0.016272515,-0.17625,0.773343553,EC_11192980,7.84E-08
EMT-Serie2-4-C3,B21,0.684647533,0.029383025,0.135,0.521209398,EC_11192980,2.35E-08
EMT-Serie2-4-C3,B22,0.661403944,0.104121481,-0.07125,-0.103998731,EC_11192980,7.06E-09
EMT-Serie2-4-C3,B23,0.74004494,0.024684234,-0.057916667,0.155482729,EC_11192980,2.12E-09
EMT-Serie2-4-C3,B24,0.793913504,0.108463622,-0.124583333,-0.207098871,EC_11192980,6.35E-10
EMT-Serie2-3-C1,M15,1.565521627,0.240607688,-0.088235294,0.971089013,EC_11192989,3.23E-05
EMT-Serie2-3-C1,M16,1.080674617,0.083128668,0.089495798,1.025782197,EC_11192989,9.68E-06
EMT-Serie2-3-C1,M17,0.963843426,0.093909533,0.105882353,0.960829493,EC_11192989,2.90E-06
EMT-Serie2-3-C1,M18,1.004563012,0.105142403,0.059243697,0.986975503,EC_11192989,8.71E-07
EMT-Serie2-3-C1,M19,1.09457912,0.041484232,0.048319328,0.938733932,EC_11192989,2.61E-07
EMT-Serie2-3-C1,M20,0.922585174,0.082935565,-0.015546218,1.045209799,EC_11192989,7.84E-08
EMT-Serie2-3-C1,M21,0.975888667,0.007792776,-0.058403361,1.289837497,EC_11192989,2.35E-08
EMT-Serie2-3-C1,M22,0.905983871,0.049264135,0.035714286,1.01292748,EC_11192989,7.06E-09
EMT-Serie2-3-C1,M23,0.919707661,-0.050136674,-0.018487395,0.920785836,EC_11192989,2.12E-09
EMT-Serie2-3-C1,M24,0.761194237,0.081519477,-0.080672269,0.406791171,EC_11192989,6.35E-10
EMT-Serie2-3-C2,M15,1.035740238,0.222513488,-0.05920484,0.508431104,EC_11192989,3.23E-05
EMT-Serie2-3-C2,M16,1.170581844,0.091410035,-0.015125324,1.459799888,EC_11192989,9.68E-06
EMT-Serie2-3-C2,M17,1.128197956,0.031280725,-0.019014693,1.122149424,EC_11192989,2.90E-06
EMT-Serie2-3-C2,M18,0.999407303,0.048724124,0.051858254,1.117349789,EC_11192989,8.71E-07
EMT-Serie2-3-C2,M19,1.088668691,0.02739965,0.009507347,1.148661689,EC_11192989,2.61E-07
EMT-Serie2-3-C2,M20,1.056787032,0.059017474,0.047968885,1.087282239,EC_11192989,7.84E-08
EMT-Serie2-3-C2,M21,1.054585585,-0.026908787,-0.041054451,1.247371629,EC_11192989,2.35E-08
EMT-Serie2-3-C2,M22,0.817624694,0.023357418,-0.100691443,1.101147849,EC_11192989,7.06E-09
EMT-Serie2-3-C2,M23,1.010084922,0.040684015,-0.166378565,0.803748286,EC_11192989,2.12E-09
EMT-Serie2-3-C2,M24,0.669580458,0.144430694,-0.143474503,0.296637716,EC_11192989,6.35E-10
EMT-Serie2-3-C3,M15,1.124378038,0.253699279,0.017478152,0.348109585,EC_11192989,3.23E-05
EMT-Serie2-3-C3,M16,1.002126425,0.063454394,0.04619226,0.912966161,EC_11192989,9.68E-06
EMT-Serie2-3-C3,M17,1.083319478,0.004753712,-0.016645859,1.204298858,EC_11192989,2.90E-06
EMT-Serie2-3-C3,M18,0.967379352,-0.011975558,0.03079484,1.103889075,EC_11192989,8.71E-07
EMT-Serie2-3-C3,M19,1.155931906,-0.000718533,-0.024136496,0.969304915,EC_11192989,2.61E-07
EMT-Serie2-3-C3,M20,1.070125652,0.130085231,0.035372451,1.006778176,EC_11192989,7.84E-08
EMT-Serie2-3-C3,M21,0.785188235,-0.066489175,-0.09113608,1.228653901,EC_11192989,2.35E-08
EMT-Serie2-3-C3,M22,0.759171636,-0.024874111,0.001664586,0.876678436,EC_11192989,7.06E-09
EMT-Serie2-3-C3,M23,0.696634754,0.01440426,-0.117353308,0.597175331,EC_11192989,2.12E-09
EMT-Serie2-3-C3,M24,0.672669656,0.165567934,-0.120266334,0.16716064,EC_11192989,6.35E-10
EMT-Serie2-2-C1,I05,0.461426284,0.002042329,-0.182181382,-0.400672113,EC_11193182,3.23E-05
EMT-Serie2-2-C1,I06,0.789750248,0.185622293,0.028365961,0.085817327,EC_11193182,9.68E-06
EMT-Serie2-2-C1,I07,1.184023783,0.043563392,-0.025569317,1.107046256,EC_11193182,2.90E-06
EMT-Serie2-2-C1,I08,1.105494138,0.019725557,0.007590891,1.116089724,EC_11193182,8.71E-07
EMT-Serie2-2-C1,I09,1.217201383,0.018863564,-0.050339592,1.194011093,EC_11193182,2.61E-07
EMT-Serie2-2-C1,I10,1.339706734,-0.047794866,-0.02756692,1.647687222,EC_11193182,7.84E-08
EMT-Serie2-2-C1,I11,1.245150573,0.027891967,-0.003595685,1.219857381,EC_11193182,2.35E-08
EMT-Serie2-2-C1,I12,1.137264627,0.018043725,0.033559728,1.141089041,EC_11193182,7.06E-09
EMT-Serie2-2-C1,I13,1.170512163,0.005141437,0.035557331,1.112128084,EC_11193182,2.12E-09
EMT-Serie2-2-C1,I14,1.136528901,0.047985289,0.064322813,1.211988743,EC_11193182,6.35E-10
EMT-Serie2-2-C2,I05,0.383152022,0.013389651,-0.184987695,-0.171551663,EC_11193182,3.23E-05
EMT-Serie2-2-C2,I06,0.680423464,0.032069213,-0.057424118,0.615109353,EC_11193182,9.68E-06
EMT-Serie2-2-C2,I07,0.969811804,0.054772796,-0.021328958,0.773854086,EC_11193182,2.90E-06
EMT-Serie2-2-C2,I08,0.874649265,0.111222268,0.089417555,0.769357535,EC_11193182,8.71E-07
EMT-Serie2-2-C2,I09,0.991956724,0.054655429,-0.009433962,1.139911011,EC_11193182,2.61E-07
EMT-Serie2-2-C2,I10,1.074518864,-0.018268777,0.010254307,1.31765426,EC_11193182,7.84E-08
EMT-Serie2-2-C2,I11,1.13751144,-0.013400829,-0.033634126,1.394637098,EC_11193182,2.35E-08
EMT-Serie2-2-C2,I12,1.167178283,-0.004909865,-0.01271534,1.292134567,EC_11193182,7.06E-09
EMT-Serie2-2-C2,I13,1.179021779,0.005294103,-0.06685808,1.313416673,EC_11193182,2.12E-09
EMT-Serie2-2-C2,I14,1.125554879,0.028084314,0.058654635,1.070249782,EC_11193182,6.35E-10
EMT-Serie2-2-C3,I05,0.302946343,-0.029323261,-0.238153098,-0.154897921,EC_11193182,3.23E-05
EMT-Serie2-2-C3,I06,0.688884062,0.027404057,-0.117861482,0.860062746,EC_11193182,9.68E-06
EMT-Serie2-2-C3,I07,1.1999349,0.05689875,-0.01782098,1.1038584,EC_11193182,2.90E-06
EMT-Serie2-2-C3,I08,1.136069131,0.051340446,0.086269745,1.205586252,EC_11193182,8.71E-07
EMT-Serie2-2-C3,I09,1.085958259,-0.065226451,-0.014985824,1.2806003,EC_11193182,2.61E-07
EMT-Serie2-2-C3,I10,1.059593614,-0.001848122,0.050627785,1.316679153,EC_11193182,7.84E-08
EMT-Serie2-2-C3,I11,0.967240247,-0.037720649,0.042122317,1.505970219,EC_11193182,2.35E-08
EMT-Serie2-2-C3,I12,0.858503722,0.056660418,0.102875658,1.162038771,EC_11193182,7.06E-09
EMT-Serie2-2-C3,I13,0.981100142,-0.090716879,-0.042122317,1.36643098,EC_11193182,2.12E-09
EMT-Serie2-2-C3,I14,1.096231775,-0.007568102,0.046577562,1.303240307,EC_11193182,6.35E-10
EMT-Serie2-2-C1,H15,0.111270006,-0.403937698,0.078705553,-0.533236797,EC_11193277,3.23E-05
EMT-Serie2-2-C1,H16,0.814143896,0.187805623,0.137035557,-0.021146963,EC_11193277,9.68E-06
EMT-Serie2-2-C1,H17,1.042277662,0.129349943,-0.001198562,1.007813994,EC_11193277,2.90E-06
EMT-Serie2-2-C1,H18,1.029305948,0.020952409,0.025968837,0.911149969,EC_11193277,8.71E-07
EMT-Serie2-2-C1,H19,1.085853334,0.061406518,0.072712745,0.966694899,EC_11193277,2.61E-07
EMT-Serie2-2-C1,H20,0.99501217,0.067225339,0.020375549,0.974891396,EC_11193277,7.84E-08
EMT-Serie2-2-C1,H21,0.906920887,0.305628398,0.190571314,0.860878118,EC_11193277,2.35E-08
EMT-Serie2-2-C1,H22,0.875388179,0.005237375,-0.059129045,0.901177563,EC_11193277,7.06E-09
EMT-Serie2-2-C1,H23,0.98695835,0.195924063,0.040351578,0.803830496,EC_11193277,2.12E-09
EMT-Serie2-2-C1,H24,0.843010646,0.11250109,-0.135836996,0.4400153,EC_11193277,6.35E-10
EMT-Serie2-2-C2,H15,0.08413876,-0.33692277,0.113207547,-0.358758858,EC_11193277,3.23E-05
EMT-Serie2-2-C2,H16,0.784584045,0.027677721,0.019278097,-0.138380771,EC_11193277,9.68E-06
EMT-Serie2-2-C2,H17,0.959004732,0.160387983,0.02173913,0.843633025,EC_11193277,2.90E-06
EMT-Serie2-2-C2,H18,1.149106823,0.046350297,-0.066447908,1.099183087,EC_11193277,8.71E-07
EMT-Serie2-2-C2,H19,0.928009382,0.230193572,0.147662018,1.011111896,EC_11193277,2.61E-07
EMT-Serie2-2-C2,H20,0.9461625,-0.007307511,0.029532404,0.736351437,EC_11193277,7.84E-08
EMT-Serie2-2-C2,H21,1.006064649,0.13256495,0.025430681,0.743673047,EC_11193277,2.35E-08
EMT-Serie2-2-C2,H22,0.868584616,0.037275291,-0.030352748,0.735857052,EC_11193277,7.06E-09
EMT-Serie2-2-C2,H23,1.04364286,0.079988599,-0.03609516,0.689314217,EC_11193277,2.12E-09
EMT-Serie2-2-C2,H24,0.985417833,0.09591003,-0.107875308,0.530075099,EC_11193277,6.35E-10
EMT-Serie2-2-C3,H15,0.134624736,-0.312148825,0.103685703,-0.32976681,EC_11193277,3.23E-05
EMT-Serie2-2-C3,H16,0.954994714,0.057166352,0.012555691,0.342503278,EC_11193277,9.68E-06
EMT-Serie2-2-C3,H17,0.745288325,0.004600793,0.066018631,0.874789286,EC_11193277,2.90E-06
EMT-Serie2-2-C3,H18,0.749097827,-0.009216917,0.010935601,0.877247612,EC_11193277,8.71E-07
EMT-Serie2-2-C3,H19,0.897202493,0.025059757,0.101660591,0.810545046,EC_11193277,2.61E-07
EMT-Serie2-2-C3,H20,0.883467284,0.000246695,-0.033616849,0.86376194,EC_11193277,7.84E-08
EMT-Serie2-2-C3,H21,0.899955441,-0.003669763,0.049412718,0.898225323,EC_11193277,2.35E-08
EMT-Serie2-2-C3,H22,0.778287607,0.100611163,0.102065614,0.642863832,EC_11193277,7.06E-09
EMT-Serie2-2-C3,H23,0.623905957,0.146869969,0.079384366,0.502551976,EC_11193277,2.12E-09
EMT-Serie2-2-C3,H24,0.825422409,-0.00803083,-0.168084245,0.525215396,EC_11193277,6.35E-10
EMT-Serie2-1-C1,D05,0.022826967,0.064615434,0.050785973,-1.309671023,EC_11193483,3.23E-05
EMT-Serie2-1-C1,D06,0.920709304,0.384310743,0.322047561,-0.109597976,EC_11193483,9.68E-06
EMT-Serie2-1-C1,D07,1.301048078,0.195983565,0.161225312,0.841512092,EC_11193483,2.90E-06
EMT-Serie2-1-C1,D08,0.97708248,0.267177991,0.149133414,0.760011479,EC_11193483,8.71E-07
EMT-Serie2-1-C1,D09,1.097506993,0.083210289,0.016525595,1.044533145,EC_11193483,2.61E-07
EMT-Serie2-1-C1,D10,1.109475116,0.046530286,-0.052398227,1.075056743,EC_11193483,7.84E-08
EMT-Serie2-1-C1,D11,1.285167301,0.030466436,0.009673519,0.895932796,EC_11193483,2.35E-08
EMT-Serie2-1-C1,D12,0.881156395,0.072619717,0.007255139,0.96522397,EC_11193483,7.06E-09
EMT-Serie2-1-C1,D13,1.167202817,0.051778377,0.033857316,1.304296783,EC_11193483,2.12E-09
EMT-Serie2-1-C1,D14,1.408198994,-0.008441174,-0.094316808,1.314471316,EC_11193483,6.35E-10
EMT-Serie2-1-C2,D05,-0.008026525,0.002787625,-0.057988646,-1.376529022,EC_11193483,3.23E-05
EMT-Serie2-1-C2,D06,0.840002902,0.361921244,0.289943228,-0.364719558,EC_11193483,9.68E-06
EMT-Serie2-1-C2,D07,1.195215378,0.316687538,0.137469586,0.653377718,EC_11193483,2.90E-06
EMT-Serie2-1-C2,D08,1.188882204,0.156443052,0.03649635,1.124540963,EC_11193483,8.71E-07
EMT-Serie2-1-C2,D09,0.999960884,0.047987862,0.02351987,1.146231275,EC_11193483,2.61E-07
EMT-Serie2-1-C2,D10,1.330292272,-0.059329408,-0.059610706,1.439090117,EC_11193483,7.84E-08
EMT-Serie2-1-C2,D11,1.220562298,0.115443078,0.050689376,1.077857917,EC_11193483,2.35E-08
EMT-Serie2-1-C2,D12,1.290710823,0.043585396,-0.035279805,1.249293282,EC_11193483,7.06E-09
EMT-Serie2-1-C2,D13,1.094471328,0.149722911,0.04622871,1.112467306,EC_11193483,2.12E-09
EMT-Serie2-1-C2,D14,1.077616052,-0.04964454,-0.02108678,1.25235793,EC_11193483,6.35E-10
EMT-Serie2-1-C3,D05,-0.000725494,-0.104863154,0.03444133,-1.521094969,EC_11193483,3.23E-05
EMT-Serie2-1-C3,D06,0.904559346,0.349813214,0.248698438,-0.319630208,EC_11193483,9.68E-06
EMT-Serie2-1-C3,D07,0.716177481,0.280326205,0.258710453,0.44944171,EC_11193483,2.90E-06
EMT-Serie2-1-C3,D08,1.360883998,0.046035266,-0.041249499,1.027110097,EC_11193483,8.71E-07
EMT-Serie2-1-C3,D09,1.128697912,0.16579798,0.127753304,1.052299196,EC_11193483,2.61E-07
EMT-Serie2-1-C3,D10,1.000118575,0.068485969,0.049659592,0.94157762,EC_11193483,7.84E-08
EMT-Serie2-1-C3,D11,1.120909385,0.235396837,0.204645575,1.168111418,EC_11193483,2.35E-08
EMT-Serie2-1-C3,D12,1.084765754,0.059032011,0.056067281,0.889278425,EC_11193483,7.06E-09
EMT-Serie2-1-C3,D13,0.882173573,0.115575402,0.136964357,0.895353584,EC_11193483,2.12E-09
EMT-Serie2-1-C3,D14,1.222350575,0.118336651,0.022026432,1.025525273,EC_11193483,6.35E-10
EMT-Serie2-3-C1,I05,0.991395264,0.043615516,0.042857143,0.833931603,EC_11193514,3.23E-05
EMT-Serie2-3-C1,I06,0.949598347,-0.069537082,-0.004201681,1.083264613,EC_11193514,9.68E-06
EMT-Serie2-3-C1,I07,0.887165354,-0.090815595,0.044117647,1.096895464,EC_11193514,2.90E-06
EMT-Serie2-3-C1,I08,0.870164397,0.054576611,0.068067227,0.963085132,EC_11193514,8.71E-07
EMT-Serie2-3-C1,I09,1.2055128,-0.047487588,0.029831933,1.243487752,EC_11193514,2.61E-07
EMT-Serie2-3-C1,I10,0.957525408,-0.004294037,0.045378151,1.07965074,EC_11193514,7.84E-08
EMT-Serie2-3-C1,I11,1.337826261,-0.036937016,0.033193277,1.395221926,EC_11193514,2.35E-08
EMT-Serie2-3-C1,I12,1.020097411,0.03177473,0.027310924,1.022944458,EC_11193514,7.06E-09
EMT-Serie2-3-C1,I13,1.013139947,-0.057312951,-0.044117647,1.351928208,EC_11193514,2.12E-09
EMT-Serie2-3-C1,I14,1.088643381,-0.039337214,-0.065546218,1.280135823,EC_11193514,6.35E-10
EMT-Serie2-3-C2,I05,0.945338816,0.062046931,0.003457217,0.740845142,EC_11193514,3.23E-05
EMT-Serie2-3-C2,I06,1.089981091,-0.010337705,0.057476232,1.072324648,EC_11193514,9.68E-06
EMT-Serie2-3-C2,I07,1.025331752,-0.088010953,0.072169404,0.948321398,EC_11193514,2.90E-06
EMT-Serie2-3-C2,I08,1.038854921,-0.040015731,0.033275713,1.08578394,EC_11193514,8.71E-07
EMT-Serie2-3-C2,I09,0.979210243,-0.007496019,-0.068280035,1.339631266,EC_11193514,2.61E-07
EMT-Serie2-3-C2,I10,1.157890265,0.070546855,0.004753673,1.118619534,EC_11193514,7.84E-08
EMT-Serie2-3-C2,I11,1.21110297,-0.081640076,0.044511668,1.506831226,EC_11193514,2.35E-08
EMT-Serie2-3-C2,I12,1.119894149,-0.010637842,0.06741573,1.347452892,EC_11193514,7.06E-09
EMT-Serie2-3-C2,I13,1.090486093,-0.065247894,-0.038029386,1.393443039,EC_11193514,2.12E-09
EMT-Serie2-3-C2,I14,1.034231279,0.001172454,-0.003889369,1.334679263,EC_11193514,6.35E-10
EMT-Serie2-3-C3,I05,0.970429845,0.062754846,-0.071993342,0.811267751,EC_11193514,3.23E-05
EMT-Serie2-3-C3,I06,0.969587837,-0.027689827,0.027881814,0.992964099,EC_11193514,9.68E-06
EMT-Serie2-3-C3,I07,0.928857517,0.022541798,0.070744902,1.14038298,EC_11193514,2.90E-06
EMT-Serie2-3-C3,I08,0.746944691,-0.103337384,0.088223055,0.983789078,EC_11193514,8.71E-07
EMT-Serie2-3-C3,I09,0.893043664,-0.100578624,-0.038701623,1.265689029,EC_11193514,2.61E-07
EMT-Serie2-3-C3,I10,0.994883735,-0.097488346,0.017478152,1.043246308,EC_11193514,7.84E-08
EMT-Serie2-3-C3,I11,0.976912588,-0.066946291,-0.0295464,1.311022912,EC_11193514,2.35E-08
EMT-Serie2-3-C3,I12,1.158971695,-0.040413128,0.06866417,1.07360635,EC_11193514,7.06E-09
EMT-Serie2-3-C3,I13,1.399825034,-0.065665491,0.039950062,1.460812866,EC_11193514,2.12E-09
EMT-Serie2-3-C3,I14,1.100666256,0.001863514,-0.003745318,1.229323986,EC_11193514,6.35E-10
EMT-Serie2-3-C1,E05,-0.031290068,0.375364929,-0.758403361,-1.021634732,EC_11193590,3.23E-05
EMT-Serie2-3-C1,E06,0.674497,0.330679479,0.151680672,0.326922144,EC_11193590,9.68E-06
EMT-Serie2-3-C1,E07,0.785138758,0.402023147,0.138235294,0.428741208,EC_11193590,2.90E-06
EMT-Serie2-3-C1,E08,0.902136762,0.124448405,0.027731092,0.849454281,EC_11193590,8.71E-07
EMT-Serie2-3-C1,E09,1.124608816,0.095920665,-0.053781513,1.301891826,EC_11193590,2.61E-07
EMT-Serie2-3-C1,E10,1.012781995,0.042521266,-0.007983193,1.372738297,EC_11193590,7.84E-08
EMT-Serie2-3-C1,E11,1.251660738,-0.053157662,-0.050420168,1.351612903,EC_11193590,2.35E-08
EMT-Serie2-3-C1,E12,1.311525516,-0.016445218,-0.068067227,1.424739268,EC_11193590,7.06E-09
EMT-Serie2-3-C1,E13,1.043934199,0.125039157,0.010504202,1.31930633,EC_11193590,2.12E-09
EMT-Serie2-3-C1,E14,1.122575791,0.015718579,-0.028151261,1.098011157,EC_11193590,6.35E-10
EMT-Serie2-3-C2,E05,-0.035992164,0.367077247,-0.772255834,-1.551018335,EC_11193590,3.23E-05
EMT-Serie2-3-C2,E06,0.637550625,0.426737871,0.2346586,0.072400833,EC_11193590,9.68E-06
EMT-Serie2-3-C2,E07,0.771472946,0.307526033,0.036300778,0.255624968,EC_11193590,2.90E-06
